Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Income per capita
1,0,0,1,-0.21871512695797646,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553610656522,-0.7505451155443543,0,-1.2479537182666736,0.8014488772030532
0,0,0,0,-0.30015585439803716,0,1,0,2,2,2,0,2,2,1,0,2,-0.12336158793125872,-0.327453001010795,0,-0.5962060493101153,0.6194459166705587
1,0,0,0,0.6771328748826912,1,2,1,0,2,0,2,2,2,1,1,0,1.392197276220246,1.2741913693302074,0,0.6371270881835531,1.8192894490501206
0,0,0,0,1.247217966963116,1,2,1,2,2,2,0,2,2,0,0,1,1.4453747802255617,1.9858567198056054,0,0.7867500938973155,1.1226135677233862
0,0,0,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,1,-1.4744025490663168,-0.9657002697342955,0,0.4469283521067366,0.727792024687679
0,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,3,-0.31446824295036285,-0.9830062757756326,0,-1.3113532969589459,-0.647290063401537
1,0,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,3,-1.479387940066815,-0.915592318568689,0,-0.31133060905283894,1.7642491636540167
1,1,0,0,0.7992939660427822,1,2,1,0,0,0,0,0,0,0,1,0,0.2721460981082788,0.6833369513347056,0,-0.0273004965114595,0.4747339058024411
0,1,1,0,1.125056875803025,1,2,1,0,2,0,0,0,2,0,0,2,0.8205391081630994,1.330038557193196,0,-0.050969672556574454,0.9259833044543219
1,0,0,0,1.2879383306831464,1,2,1,0,0,2,2,2,2,1,1,1,1.325725396213601,2.034287047936592,0,1.726754513974738,-0.42053796327178994
0,0,1,1,0.43281069256250915,1,0,0,2,0,2,0,2,2,2,0,0,0.3469269631157543,0.42930950551364855,0,-0.3586689611430689,0.243240940754122
0,0,1,0,1.1657772395230555,1,2,1,0,0,0,2,2,2,1,0,0,1.2093996062019723,1.8109424444592326,0,0.6565696256491833,-0.16395310341054117
1,0,0,0,1.369379058123207,1,2,0,2,2,2,2,0,0,2,0,0,0.13255515009432434,0.9560831383841478,0,0.890725402952642,2.699876199961946
1,0,1,0,1.4100994218432374,1,0,1,2,2,2,2,2,2,2,1,2,1.5384354122348645,2.224675188378599,0,1.4393430905697708,0.5137015028160693
0,0,1,0,0.3920903288424788,1,0,1,0,0,2,2,2,2,2,1,1,1.1379423351948288,0.8180986437867002,0,0.12232250920230289,0.9030883958231695
0,0,1,1,-0.055833672077855064,1,0,2,1,1,1,1,1,1,2,0,3,-1.4544609850643233,-0.6993996869757595,0,0.6971453560122375,0.3420475035082622
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,1,3,-1.5076384890696393,-0.932964546571919,0,1.2449177159134694,-1.384929619318896
1,0,1,1,0.06632741908223598,1,2,0,0,0,2,0,2,2,1,0,0,0.4133988431223993,0.20832681867713482,0,-0.34091707910923263,0.851227958848059
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,1,1,3,-1.505976692069473,-0.9768476333195956,0,-1.3637636153445576,0.9175422522822303
0,0,1,1,-0.5444780367182193,0,1,0,0,0,0,0,0,0,0,1,3,-1.3265026160515319,-0.8154647121866665,0,-1.219212575926177,0.9175422522822303
1,0,0,0,-1.1960038562387048,0,1,0,2,0,2,2,0,0,0,0,3,-0.7781096059967111,-0.9600714029734013,0,0.958351620224399,0.221155448084677
1,0,1,0,0.5549717837226001,1,0,2,1,1,1,1,1,1,0,0,2,-1.5009913010689746,-0.6316325459720538,0,0.5847167697979415,0.221155448084677
0,0,1,1,1.4915401492832983,1,2,1,2,0,2,0,0,0,1,0,0,0.6543594081464871,1.5746183364508701,0,1.0386577532346104,1.1046907857141506
1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.479387940066815,-0.9589456296212224,0,0.5610475937528265,3.0246254468841256
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4993295040688086,-0.9987450287188385,0,-0.6553789894229027,0.6510131391771476
1,0,0,0,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,1,1,-1.4660935640654862,-0.7445189170121029,0,-1.8650429508714563,-0.4610665767829967
1,0,0,0,-0.30015585439803716,1,0,1,0,0,2,2,2,2,2,0,0,1.1479131171958254,0.10223923572475378,0,-0.4677162364937771,0.5573521493224332
1,0,1,1,1.2879383306831464,1,0,1,2,2,0,0,0,0,0,0,2,0.5413572121351905,1.2597329076502637,0,0.6489616762061107,0.5573521493224332
1,0,1,1,-0.0965540357978854,1,2,0,2,2,2,2,0,0,0,0,2,0.09433381909050333,-0.1243723178726542,0,-0.2504670135082577,0.5573521493224332
1,0,0,0,-0.7888002190384014,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,-0.5960713524355815,0,0.16797020586073888,0.5573521493224332
0,0,1,0,1.2879383306831464,1,2,1,2,2,2,2,2,2,1,1,2,1.6697173752479884,2.2578303172996304,0,0.6667135582399468,0.5573521493224332
0,0,0,1,0.5549717837226001,1,2,1,0,0,2,2,0,0,0,1,0,0.6659919871476498,0.7403319865371707,0,1.1460143731535246,0.5573521493224332
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,0,3,-1.4976677070686424,-0.8922380400078027,0,-0.8261351880340893,0.5573521493224332
0,0,1,1,-0.7888002190384014,1,0,0,2,0,2,0,0,2,0,1,3,-0.05356611392428149,-0.6468194492328191,0,1.2812668076970388,0.5573521493224332
0,0,1,1,1.4100994218432374,1,2,0,2,2,0,2,2,0,2,0,1,0.3070438351117673,1.141879889468249,0,-0.17945948537291279,0.5573521493224332
1,0,1,0,-0.3408762181180675,0,1,0,0,0,2,0,0,0,0,0,2,-1.1852498710374113,-0.7036820405114985,0,0.1992473313489265,0.5573521493224332
1,0,0,0,-1.0738427650786138,1,0,0,0,0,0,2,0,0,0,0,3,-0.4889569279678058,-0.8801194209814072,0,-0.3983993637902261,0.5573521493224332
1,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,0,2,-1.4876969250676457,-0.925569760827215,0,-1.4322351603322114,0.5573521493224332
0,0,0,0,-0.7888002190384014,1,0,1,0,2,0,0,0,0,1,1,3,0.32864719611392706,-0.5808403012002209,0,-0.1929847288272642,0.5573521493224332
1,1,0,0,-1.0331224013585834,0,1,0,0,2,0,2,0,2,0,1,2,-0.6767399889865777,-0.8900747892526356,0,-0.8371244483407497,0.5573521493224332
1,0,1,1,0.22920887396235737,1,2,0,2,0,2,2,2,2,2,1,0,0.6859335511496436,0.4481386166785219,0,0.753782312977334,0.5573521493224332
0,0,1,0,0.43281069256250915,1,2,1,2,2,0,0,0,2,0,1,2,0.9750862291785486,0.8058696548238166,0,-0.007012631329932395,0.5573521493224332
0,0,0,0,-0.30015585439803716,1,2,1,0,2,2,2,2,2,2,0,2,1.4669781412277214,0.23271857464100934,0,-0.0019406650345506191,0.5573521493224332
1,0,0,1,-0.21871512695797646,1,0,0,2,2,0,0,0,0,1,0,3,-0.2845558969473725,-0.31537852995899474,0,1.3336771260826503,0.5573521493224332
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,3,-1.2849576910473786,-0.1900424300830856,0,0.9084772849864782,0.5573521493224332
1,0,0,1,1.5729808767233588,1,2,1,2,2,0,0,0,0,1,1,1,0.6875953481498096,1.6542392086333997,0,0.3184385392903982,-1.384929619318896
0,0,0,0,-0.3408762181180675,1,2,1,0,0,2,0,2,0,0,1,1,0.8039211381614382,-0.09234296230380179,0,0.9777941576900291,0.5573521493224332
1,0,0,0,1.002895784642934,1,0,0,2,0,2,0,2,2,2,1,0,0.31867641411292996,0.898602475461135,0,0.9701862082469564,-0.31363724090057565
0,0,0,0,-0.7073594915983407,1,0,0,0,2,0,0,0,0,0,0,2,-0.5288400559717926,-0.6821378289090175,0,1.000618006019247,-0.31363724090057565
1,0,0,0,-1.1552834925186746,1,2,1,2,0,0,0,0,0,0,1,2,0.5097830691320341,-0.8590166891248786,0,-1.7475423983617786,-0.31363724090057565
0,0,0,0,-0.1779947632379461,1,0,0,2,2,0,0,0,0,0,0,2,-0.28954128794787104,-0.335200970552261,0,0.05723227507823677,-0.31363724090057565
0,0,1,0,0.9214550572028734,1,2,1,2,0,0,0,2,0,0,1,0,0.8321716871642622,1.1821428422991154,0,1.2466083713452634,-0.31363724090057565
1,0,0,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,1,0,0,-1.517609271070636,-0.565278140155396,0,-0.007857959045829357,-0.31363724090057565
0,0,1,1,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.8120211701682372,0,-1.5877754600572527,-0.31363724090057565
0,0,1,1,1.2064976032430856,1,2,1,0,2,0,2,2,2,1,1,1,1.3722557122182522,1.9520393712656452,0,1.657437641271187,0.6593385604975667
0,0,0,0,0.43281069256250915,1,0,2,1,1,1,1,1,1,2,1,0,-1.4993295040688086,-0.6633970136933347,0,-0.6105766204803638,0.49930546178284463
0,0,1,0,1.125056875803025,1,0,0,2,2,0,2,0,0,2,0,0,-0.16324471593524553,0.5304525153113617,0,-0.31386659220052987,-1.384929619318896
1,0,1,0,1.0436161483629645,1,2,0,2,2,2,0,2,2,2,1,2,0.7091987091519689,1.1516365918537987,0,1.069934878722798,-1.384929619318896
1,0,0,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.505976692069473,-0.9470477504678031,0,0.5779541480707658,-1.384929619318896
1,0,1,1,-1.2367242199587352,1,0,1,2,0,0,0,2,2,0,0,2,1.074794049188516,-0.9261216105096556,0,1.1367157682786582,0.33615033007296535
1,1,0,0,0.18848851024232702,0,1,0,0,2,2,0,0,0,0,0,2,-0.9343185240123267,-0.42687423979929356,0,-1.6114446361023675,1.7269582139896398
0,1,1,1,1.3286586944031769,1,2,1,0,0,2,2,2,2,1,1,0,1.300798441211109,1.980117483108223,0,1.072470861870489,-0.8609758772922932
0,0,1,1,0.26992923768238775,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.6728005322821226,0,-0.38571944805177166,-1.384929619318896
1,0,0,0,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,0,3,-1.3364733980525287,-0.27571157478516434,0,1.387778099900056,0.750571302467159
0,0,1,1,1.2064976032430856,0,1,0,2,2,0,2,2,0,2,0,0,-0.533825446972291,0.3207937839585291,0,0.8898800752367451,-0.015772166992248995
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,1,2,1.4885815022298807,2.59730616794979,0,1.7343624634178108,-0.09850604136391349
0,0,1,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,1,-1.4660935640654862,-0.6208825141581109,0,0.5593569383210326,0.8066522655283153
0,0,0,0,-1.1552834925186746,1,0,0,2,2,0,0,0,0,0,0,2,-0.31779183695069496,-0.91000759978239,0,-0.30287733189386934,0.5823284132836903
1,0,0,0,0.8400143297628127,1,2,2,1,1,1,1,1,1,1,0,0,-1.3530913680541898,-0.432657624471271,0,0.39282737828933095,-0.16383747255886869
1,0,1,0,0.26992923768238775,1,0,2,1,1,1,1,1,1,2,1,0,-1.4727407520661506,-0.6586511064243455,0,-1.8895574546324683,0.1858302228987322
1,0,1,0,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,3,-1.5126238800701375,-0.4610226981487178,0,0.11640521519102416,1.6382115353310058
1,0,0,0,-0.7073594915983407,1,2,2,1,1,1,1,1,1,0,1,2,-1.2766487060465481,-0.8402758739091959,0,-1.4178645891619632,-0.42944153885057146
0,0,1,0,-0.7888002190384014,1,0,0,0,0,0,0,0,0,1,0,2,-0.6966815529885713,-0.7457771342880675,0,-0.026455168795562537,-1.384929619318896
1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,3,-0.4856333339674735,-0.9852798964672879,0,-0.32654650793898427,0.5279240975717852
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,2,0,3,-1.4727407520661506,-0.9983918449220767,0,1.2888747571401113,-0.3867159391575875
1,0,0,0,1.125056875803025,1,0,0,2,2,2,0,0,0,2,0,2,-0.11172900893009581,0.5987935799848056,0,1.5289478284548488,-1.384929619318896
1,0,1,0,0.3106496014024181,1,2,0,0,2,0,2,2,0,1,0,1,0.19902703010096928,0.28247334200985375,0,0.935527771895181,-0.3918036966311769
0,0,0,0,1.369379058123207,1,0,0,2,2,2,0,0,0,2,1,0,-0.12003799393092641,0.766202699649986,0,0.619375206149717,-0.26223932733215516
1,0,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.6299990709120296,0,0.03271777131722485,0.1780251404108393
0,1,0,0,1.369379058123207,1,2,0,2,2,0,2,0,0,1,1,1,-0.030300955921955676,0.8354708717899304,0,0.2169992133827627,-0.18840902853927216
1,0,0,0,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,0,2,1.1279715531938321,1.1649030582196709,0,1.4773828377851341,-0.696664437065689
0,0,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676457,-0.6496890675815102,0,1.2787308245493478,-0.18979659875934202
0,0,1,1,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,0,-1.5109620830699715,-0.6664211499531092,0,-0.1862221071000885,0.2113268256925156
0,0,1,1,-0.38159658183809786,1,0,1,2,2,0,2,0,0,0,0,3,0.6526976111463211,-0.15234005977874387,0,-1.8794135220417048,0.9524049540614852
1,0,0,0,-1.1960038562387048,0,1,0,0,0,0,0,0,0,0,0,2,-1.3181936310507012,-0.9721900219997968,0,-2.018047267448807,0.05187188123615594
0,0,0,0,-1.1552834925186746,0,1,0,2,0,2,2,0,2,0,0,3,-0.5487816199737862,-0.9181308271079157,0,-1.4525230255137387,-0.5384814319777268
0,0,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,3,-1.4926823160681442,-0.5348160376846749,0,0.8721281932029088,-0.27357115079605887
0,0,0,0,-0.8702409464784621,1,0,1,0,2,2,2,0,2,0,1,2,0.9784098231788811,-0.56598450774892,0,-1.6866788028171973,-1.384929619318896
0,0,1,0,-1.2367242199587352,1,0,0,2,0,0,0,0,2,0,1,3,-0.08680205392760396,-0.9574887464595794,0,1.1544676503124944,-1.384929619318896
0,0,1,0,-0.2594354906780068,1,2,1,0,2,0,0,0,0,0,0,0,0.4831943171293762,-0.11748523383579555,0,0.6489616762061107,-0.19586721847214758
1,0,1,1,-0.3408762181180675,1,0,0,2,0,2,0,0,0,1,1,1,-0.28289409994720643,-0.3653981851754107,0,-0.6705948883090481,-0.1493836160998078
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,3,-1.477726143066649,-0.8985070524003279,0,-0.18875809024777937,-0.7069555828645404
1,1,1,0,1.125056875803025,1,2,1,0,0,0,2,2,2,0,1,2,1.1379423351948288,1.6493608574406247,0,0.30660395126784074,-1.384929619318896
0,0,1,1,1.2879383306831464,1,2,0,2,2,2,2,2,2,2,1,3,0.85876043916692,1.5608662423644502,0,0.709825271750692,-0.3968336386789301
1,0,1,0,1.369379058123207,1,0,0,2,2,2,2,2,2,2,1,0,0.7025515211513048,1.4627915168011068,0,0.6227565170133048,-0.6641143523198839
0,0,0,0,1.125056875803025,1,2,1,0,0,2,0,0,0,1,1,0,0.47987072312904416,1.0962308837367625,0,1.0876867607566343,-0.6792041784631435
1,0,1,1,-0.62591876415828,1,2,0,2,0,2,0,2,0,1,1,0,0.1857326540996401,-0.4769159690030071,0,-1.4339258157640054,-0.2682521316191245
1,0,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.6245247220622189,0,-0.8176819108751197,-0.089371204081787
1,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,0,0,0,1,2,-0.4856333339674735,-0.9852798964672879,0,-1.147359720074935,-0.089371204081787
0,0,1,1,0.5956921474426305,1,0,0,0,2,0,2,0,2,2,0,0,-0.03196275292212194,0.3202198602887908,0,0.6286738110245835,-0.3763669779328999
0,0,1,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.4694171580658184,-0.8958360999373155,0,0.42833114235700337,-0.44684398202728076
1,1,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,1,1,0.7906267621601091,1.7767719121225105,0,-0.2563843075195364,0.6195037320963949
1,1,0,0,1.4100994218432374,1,2,1,0,0,2,0,2,2,0,1,1,1.217708591202803,2.0127649103214087,0,0.7343397755117039,-1.384929619318896
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6700928009859131,-0.9877301090573242,0,0.391982050573434,-0.134004712827367
1,0,0,0,-1.1552834925186746,1,0,0,0,2,0,2,2,0,0,1,0,-0.033624549922287965,-0.9075573871923539,0,-1.5015520330357623,-0.134004712827367
0,0,1,1,1.369379058123207,1,2,1,2,2,2,0,2,2,2,0,0,1.478610720228884,2.119360194981635,0,1.2381550941862935,-0.134004712827367
0,0,0,0,-0.8295205827584317,1,0,1,0,2,0,0,0,2,0,1,2,0.6593447991469852,-0.5582806861820493,0,0.3437983707673071,-0.134004712827367
0,0,0,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,1,-1.4727407520661506,-0.7746057616987645,0,0.2448950280073625,-0.134004712827367
1,0,0,0,-0.2594354906780068,1,0,1,0,2,0,0,2,0,0,1,2,0.6975661301508063,-0.0597838310398064,0,-1.0332404784288451,-0.134004712827367
1,0,1,0,1.002895784642934,1,2,1,0,0,2,2,2,2,2,0,2,1.435403998224565,1.6281477556476083,0,0.2423590448596716,-0.030052577173801148
0,0,1,1,0.3920903288424788,1,2,2,1,1,1,1,1,1,2,0,2,-1.3896509020578445,-0.5596492733945019,0,0.211081919371484,-1.384929619318896
0,0,1,0,1.2879383306831464,1,0,2,1,1,1,1,1,1,2,0,1,-1.505976692069473,-0.4663204551001476,0,0.6024686518317777,0.39668308092351234
1,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,1,1,1,-1.4976677070686424,-0.8367881839161713,0,0.02595514959004915,-0.1690408608841306
1,0,1,0,-0.4223169455581282,1,0,1,0,0,2,0,2,0,0,1,0,0.7391110551549593,-0.19039561387984758,0,0.7039079777394133,-0.01027970153780586
1,0,0,0,-0.8295205827584317,1,0,1,0,0,0,0,0,2,0,1,0,0.5047976781315361,-0.5467801387999871,0,-1.2107592987672073,0.07754193030744806
0,0,1,0,-0.055833672077855064,1,0,0,2,0,0,2,0,2,1,1,2,-0.025315564921457354,-0.16386268114810357,0,0.6684042136717407,0.04447150672911676
0,0,0,0,-0.8702409464784621,1,0,0,0,0,0,0,2,2,0,1,2,0.004596781081533054,-0.6912764596502339,0,-1.373907547935321,-1.384929619318896
1,0,1,1,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,-0.26301903208903055,0,0.8738188486347027,-0.14481619745874455
0,1,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8438042661654253,1.9577565339757295,0,0.17388749987201763,-0.14481619745874455
1,1,0,0,1.4100994218432374,1,2,1,2,2,2,2,2,2,2,1,1,1.7062769092516428,2.453714880578746,0,1.2643602533790994,0.22283209543392804
0,0,0,0,1.125056875803025,1,0,1,2,0,2,2,2,2,0,1,0,1.3356961782145975,1.745978699842325,0,1.2897200848560084,-1.384929619318896
1,0,1,1,1.0436161483629645,0,1,0,2,2,2,0,2,0,1,0,3,-0.4906187249679718,0.281634530492544,0,0.25672961602991995,-0.7008271477258986
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,-0.9983918449220767,0,-1.467738924399884,0.2623778467059186
0,0,1,0,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,-0.6906583880059004,0,1.1045933150745735,0.2623778467059186
1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,1,1,2,-1.4893587220678117,-0.8953725462040654,0,-1.8160139433494324,0.2623778467059186
1,0,0,0,0.43281069256250915,1,2,2,1,1,1,1,1,1,2,0,0,-1.2733251120462157,-0.5173555137322543,0,-0.43897509415328034,-0.08503504714406875
0,0,0,0,-1.0738427650786138,0,1,0,2,2,2,2,2,2,2,1,3,-0.04525712892345088,-0.8534319703385798,0,-0.41530591810816536,-1.384929619318896
1,0,0,0,1.5729808767233588,0,1,0,2,2,2,2,2,0,2,0,0,-0.35933676195484804,0.7093401083713067,0,-0.25892029066722727,-0.6102881908663412
0,0,1,1,1.6137012404433893,1,2,1,2,2,0,0,2,0,2,1,2,1.0083221691818711,2.013692017787909,0,1.000618006019247,0.18744905482214702
0,1,0,0,-1.0738427650786138,1,0,1,2,0,0,0,0,0,0,1,2,0.31036742911209936,-0.8083568882768315,0,0.2668735486206835,0.02475644651895772
1,0,1,1,-0.8295205827584317,0,1,0,0,2,0,2,0,0,0,0,3,-0.9725398550161476,-0.8165904855388453,0,-1.553962351421374,-0.5232759749827947
0,0,1,0,-0.46303730927815856,1,0,1,0,0,2,2,0,0,1,0,2,0.47987072312904416,-0.23816372239190592,0,0.42241384834572465,0.19224773516655522
0,0,1,1,-1.0738427650786138,1,0,0,0,0,0,2,0,0,0,1,3,-0.5305018529719588,-0.8761461032678349,0,0.11640521519102416,0.26515298714605834
0,0,0,0,0.43281069256250915,1,0,0,0,2,0,2,0,0,1,0,2,-0.3094828519498643,0.07166676331754454,0,-0.8878441112945675,-1.384929619318896
0,0,1,1,0.10704778280226633,1,2,2,1,1,1,1,1,1,2,1,1,-1.3082228490497045,-0.5881026430211392,0,0.5661195600482083,-1.384929619318896
1,1,1,0,-0.015113308357824713,1,2,1,0,2,2,0,0,2,0,1,2,0.9551446651765553,0.30412792354882295,0,1.186590103516579,-1.384929619318896
1,0,0,0,0.7992939660427822,0,1,0,2,2,2,2,2,2,2,0,1,-0.028639158921789646,0.46489277303741844,0,0.8281711519762668,0.20039971020946556
1,0,0,0,-0.015113308357824713,1,0,0,0,0,0,0,2,2,1,1,0,0.0029349840813665527,-0.11962641060366504,0,0.41818720976623985,-0.27559469070032744
0,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,0,-0.03196275292212194,1.0606034682383976,0,1.4427244014333587,0.517922028902115
1,0,0,0,0.758573602322752,0,1,0,2,0,0,2,0,2,0,1,1,-0.6750781919864114,-0.044309965944171886,0,1.4258178471154193,-0.16771110608989698
1,0,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,1,0,-1.4893587220678117,-0.43206162681423516,0,1.7681755720536891,1.0419610486818265
1,1,1,0,-0.9924020376385531,0,1,0,0,2,2,0,0,2,0,1,3,-0.7116377259900661,-0.8434545280800536,0,-1.555653006853168,-1.384929619318896
1,0,1,0,0.6771328748826912,0,1,0,0,2,0,0,2,2,2,0,1,-0.5022513039691348,0.056501934044076885,0,-0.09915335236270133,0.06915869356119275
0,0,1,0,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,3,0.6759627691486464,1.7100643225090906,0,-0.21411792172468824,-1.384929619318896
1,0,0,0,0.880734693482843,1,0,1,2,0,2,0,2,0,0,0,3,0.8321716871642622,1.0529658686334196,0,0.49004006561748165,-0.20002992913235712
0,0,1,1,0.7178532386027215,1,0,1,0,0,2,2,2,2,1,0,3,1.2725478922082847,1.2677457650393011,0,1.2719682028221722,-0.4610087613571604
0,0,1,0,1.4915401492832983,1,2,1,2,2,2,2,2,2,2,1,2,1.7029533152513108,2.605142433440447,0,-0.15579030932779783,2.8778320806859035
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,-0.9765606714847264,0,-0.8810814895673919,0.013771515610071448
1,0,1,1,1.4508197855632678,1,0,1,2,2,0,2,0,2,2,0,0,1.0083221691818711,1.9431656283720002,0,1.139251751426349,-0.5849072189242303
1,0,0,1,0.3106496014024181,0,1,0,2,2,0,2,0,0,1,0,3,-0.8146691400003658,-0.3169237090698284,0,-0.09492671378321652,-0.037395136255004076
1,0,1,1,-0.055833672077855064,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,-0.6738380096851109,0,0.9059413018387873,-0.44736432085980693
0,1,0,1,0.025607055362205634,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,0.5223292879858362,0,0.2854707583704167,-0.7776638486622662
1,1,1,0,0.9214550572028734,1,2,1,0,2,2,2,2,2,2,1,2,1.6231870592433366,1.7706794916283661,0,1.1443237177217307,-0.5139676914231595
1,0,1,1,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,1,0,-1.3547531650543558,-0.27266536453809226,0,0.8788908149300845,0.9738544770467314
0,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,0,-1.5076384890696393,-0.9199629680536185,0,-0.5809901504239701,0.25283830144293845
1,0,1,0,1.5729808767233588,1,0,0,2,2,2,2,2,2,2,1,0,0.7091987091519689,1.6617222903272941,0,1.594038062578915,0.09714135966593462
1,0,0,0,0.3106496014024181,1,2,1,0,2,2,0,2,2,0,1,3,1.259253516206956,0.8062449126078759,0,-0.630019157945994,-1.384929619318896
0,0,1,1,1.2879383306831464,1,2,1,0,2,2,0,0,2,1,1,2,0.9335413041743955,1.63295988487849,0,0.6810841294101952,-0.29993498497738597
1,0,1,0,0.8400143297628127,1,2,1,0,2,0,2,0,2,1,0,0,1.0963974101906757,1.2190505490607424,0,0.07413882939617603,1.6970676388323018
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,0,2,1,1,1.1030445981913404,2.1333771769156264,0,-0.12197720069191932,-0.033810579853156976
1,0,0,0,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,2,-1.4893587220678117,-0.6069759021606078,0,-0.33330912966616,-0.15585894379346707
1,0,0,0,0.3106496014024181,1,2,2,1,1,1,1,1,1,2,1,3,-1.3348116010523623,-0.5774409071563869,0,-1.5209945705013925,-1.384929619318896
1,0,0,0,-0.8295205827584317,0,1,0,2,2,0,2,2,0,0,1,0,-0.4590445819648154,-0.73999374961609,0,-1.4237818831732418,0.56324932275773
1,0,0,0,-0.9516816739185228,1,0,1,2,0,0,0,0,0,0,0,2,0.36022133911708304,-0.7153591797919416,0,0.4984933427764513,1.1473585699812983
0,0,1,1,0.758573602322752,1,2,1,0,0,0,2,0,0,0,1,2,0.531386430134194,0.8101078603849601,0,1.3793248227410864,-0.1103582036603434
1,0,1,1,0.6771328748826912,1,0,1,0,2,2,0,2,0,0,1,1,0.8521132511662559,0.9768768344185095,0,1.186590103516579,-0.38359390616243033
0,0,0,0,0.9621754209229036,1,0,0,2,0,2,2,0,0,1,1,1,-0.1499503399339166,0.44184753029869905,0,0.36746754681242205,-0.3960242227172227
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,2,-1.481049737066981,-0.9828296838772517,0,-0.11267859581705274,0.47774030794592576
